Date,Open,High,Low,Close,Adj Close,Volume
1983-5-17,5.78125,5.8125,5.75,5.8125,2.664266,1715200
1983-5-18,5.8125,5.859375,5.75,5.765625,2.642778,2132000
1983-5-19,5.765625,5.828125,5.6875,5.703125,2.614129,1702400
1983-5-20,5.6875,5.6875,5.578125,5.65625,2.592645,1819200
1983-5-23,5.65625,5.671875,5.5625,5.578125,2.556833,3458400
1983-5-24,5.578125,5.734375,5.5625,5.734375,2.628453,3871200
1983-5-25,5.734375,5.828125,5.71875,5.796875,2.657104,2380000
1983-5-26,5.8125,5.953125,5.8125,5.921875,2.714397,3021600
1983-5-27,5.921875,6,5.921875,5.9375,2.72156,1528000
1983-5-31,5.9375,5.984375,5.8125,5.84375,2.678589,1420800
1983-6-1,5.84375,5.90625,5.8125,5.890625,2.700074,1056000
1983-6-2,5.890625,5.90625,5.828125,5.875,2.692912,1036000
1983-6-3,5.875,5.890625,5.84375,5.875,2.692912,1088000
1983-6-6,5.875,5.875,5.78125,5.84375,2.678589,760800
1983-6-7,5.84375,5.90625,5.78125,5.796875,2.657104,1476000
1983-6-8,5.796875,5.796875,5.71875,5.71875,2.621293,1120000
1983-6-9,5.71875,5.796875,5.6875,5.765625,2.642778,489600
1983-6-10,5.765625,5.8125,5.671875,5.703125,2.614129,1664800
1983-6-13,5.703125,5.828125,5.6875,5.78125,2.649939,3388000
1983-6-14,5.78125,5.890625,5.765625,5.78125,2.649939,2406400
1983-6-15,5.78125,5.953125,5.75,5.953125,2.728721,3198400
1983-6-16,6.03125,6.125,6.03125,6.0625,2.778855,2640000
1983-6-17,6.0625,6.078125,5.9375,5.96875,2.735885,1701600
1983-6-20,5.96875,6,5.9375,5.9375,2.72156,748000
1983-6-21,5.9375,5.9375,5.84375,5.890625,2.700074,1119200
1983-6-22,5.890625,5.921875,5.8125,5.8125,2.664266,2806400
1983-6-23,5.8125,5.859375,5.796875,5.84375,2.678589,1178400
1983-6-24,5.84375,5.890625,5.828125,5.875,2.692912,1481600
1983-6-27,5.875,5.875,5.78125,5.84375,2.678589,1107200
1983-6-28,5.84375,5.890625,5.765625,5.78125,2.649939,1279200
1983-6-29,5.78125,5.828125,5.765625,5.796875,2.657104,852000
1983-6-30,5.796875,5.90625,5.765625,5.90625,2.707236,1284000
1983-7-1,5.875,5.875,5.78125,5.859375,2.68575,1001600
1983-7-5,5.828125,5.828125,5.734375,5.78125,2.649939,2399200
1983-7-6,5.78125,5.796875,5.71875,5.765625,2.642778,2016800
1983-7-7,5.765625,5.78125,5.703125,5.75,2.635616,778400
1983-7-8,5.75,5.78125,5.71875,5.75,2.635616,437600
1983-7-11,5.703125,5.703125,5.609375,5.640625,2.585482,1744800
1983-7-12,5.640625,5.6875,5.546875,5.5625,2.549673,2317600
1983-7-13,5.5625,5.640625,5.5625,5.609375,2.571158,814400
1983-7-14,5.609375,5.703125,5.59375,5.640625,2.607273,1033600
1983-7-15,5.640625,5.65625,5.53125,5.546875,2.563939,1078400
1983-7-18,5.53125,5.53125,5.40625,5.453125,2.520603,1302400
1983-7-19,5.484375,5.578125,5.484375,5.546875,2.563939,1205600
1983-7-20,5.546875,5.625,5.5,5.5625,2.571161,3195200
1983-7-21,5.5625,5.59375,5.453125,5.53125,2.556716,2560000
1983-7-22,5.53125,5.625,5.453125,5.609375,2.592829,1604800
1983-7-25,5.609375,5.609375,5.515625,5.59375,2.585607,743200
1983-7-26,5.59375,5.59375,5.53125,5.578125,2.578382,1160800
1983-7-27,5.578125,5.625,5.46875,5.484375,2.53505,1048800
1983-7-28,5.484375,5.53125,5.453125,5.515625,2.549493,802400
1983-7-29,5.515625,5.5625,5.46875,5.5,2.542271,550400
1983-8-1,5.5,5.515625,5.46875,5.46875,2.527826,668800
1983-8-2,5.46875,5.59375,5.421875,5.53125,2.556716,976800
1983-8-3,5.53125,5.546875,5.40625,5.515625,2.549493,2652000
1983-8-4,5.515625,5.53125,5.265625,5.296875,2.44838,3344000
1983-8-5,5.296875,5.3125,5.1875,5.203125,2.405047,5078400
1983-8-8,5.109375,5.109375,5.015625,5.078125,2.347267,2020800
1983-8-9,5.078125,5.203125,5.046875,5.203125,2.405047,969600
1983-8-10,5.203125,5.203125,5.125,5.203125,2.405047,1247200
1983-8-11,5.203125,5.203125,4.90625,4.984375,2.303935,4849600
1983-8-12,4.984375,5.046875,4.890625,5.03125,2.325601,2419200
1983-8-15,5.03125,5.203125,4.984375,5,2.311157,4734400
1983-8-16,4.875,4.875,4.78125,4.78125,2.210042,6952800
1983-8-17,4.78125,4.828125,4.703125,4.734375,2.188375,3980800
1983-8-18,4.734375,4.75,4.671875,4.6875,2.16671,3856000
1983-8-19,4.6875,4.75,4.671875,4.6875,2.16671,2955200
1983-8-22,4.828125,4.953125,4.828125,4.953125,2.289489,4096800
1983-8-23,4.953125,5.078125,4.953125,5.015625,2.318378,2944800
1983-8-24,5.015625,5.109375,4.984375,5.015625,2.318378,2568800
1983-8-25,5.015625,5.078125,4.953125,5,2.311157,3384800
1983-8-26,5,5,4.921875,4.984375,2.303935,2066400
1983-8-29,4.96875,4.96875,4.8125,4.921875,2.275044,2115200
1983-8-30,4.921875,4.9375,4.8125,4.859375,2.246153,4498400
1983-8-31,4.859375,4.921875,4.8125,4.90625,2.267822,1397600
1983-9-1,4.90625,4.984375,4.90625,4.984375,2.303935,1744000
1983-9-2,4.984375,5.015625,4.921875,5,2.311157,1672000
1983-9-6,5,5.09375,4.96875,5,2.311157,4553600
1983-9-7,5.015625,5.109375,5.015625,5.03125,2.325601,3188000
1983-9-8,5.03125,5.1875,5,5.1875,2.397826,1746400
1983-9-9,5.1875,5.578125,5.140625,5.1875,2.397826,854400
1983-9-12,5.21875,5.4375,5.21875,5.25,2.426715,2544000
1983-9-13,5.25,5.265625,5.1875,5.1875,2.397826,1156000
1983-9-14,5.1875,5.25,5.1875,5.203125,2.405047,1027200
1983-9-15,5.203125,5.28125,5.203125,5.234375,2.419491,819200
1983-9-16,5.25,5.453125,5.25,5.40625,2.498938,1229600
1983-9-19,5.40625,5.5625,5.390625,5.515625,2.549493,1609600
1983-9-20,5.546875,5.640625,5.546875,5.59375,2.585607,1483200
1983-9-21,5.59375,5.625,5.515625,5.59375,2.585607,1468000
1983-9-22,5.59375,5.734375,5.578125,5.6875,2.628938,3552000
1983-9-23,5.6875,5.75,5.515625,5.703125,2.636161,3642400
1983-9-26,5.703125,5.78125,5.65625,5.734375,2.650606,2567200
1983-9-27,5.734375,5.75,5.59375,5.625,2.60005,2679200
1983-9-28,5.578125,5.578125,5.484375,5.515625,2.549493,1558400
1983-9-29,5.515625,5.546875,5.4375,5.46875,2.527826,489600
1983-9-30,5.46875,5.484375,5.40625,5.453125,2.520603,507200
1983-10-3,5.453125,5.453125,5.375,5.453125,2.520603,966400
1983-10-4,5.453125,5.484375,5.421875,5.453125,2.520603,731200
1983-10-5,5.453125,5.53125,5.421875,5.53125,2.556716,1250400
1983-10-6,5.53125,5.640625,5.53125,5.640625,2.607273,1780000
1983-10-7,5.640625,5.703125,5.5625,5.578125,2.578382,1913600
1983-10-10,5.53125,5.53125,5.46875,5.53125,2.556716,652000
1983-10-11,5.5,5.5,5.359375,5.375,2.484493,1013600
1983-10-12,5.375,5.40625,5.328125,5.375,2.484493,666400
1983-10-13,5.375,5.40625,5.328125,5.40625,2.498938,2435200
1983-10-14,5.40625,5.40625,5.34375,5.390625,2.491715,1068000
1983-10-17,5.390625,5.453125,5.375,5.40625,2.498938,540800
1983-10-18,5.40625,5.421875,5.28125,5.3125,2.477083,1211200
1983-10-19,5.3125,5.4375,5.265625,5.375,2.506224,1534400
1983-10-20,5.359375,5.359375,5.265625,5.28125,2.462512,705600
1983-10-21,5.265625,5.265625,5.09375,5.15625,2.404228,1476000
1983-10-24,5.140625,5.140625,5.046875,5.078125,2.3678,828800
1983-10-25,5.078125,5.1875,5.078125,5.15625,2.404228,1357600
1983-10-26,5.15625,5.1875,5.09375,5.109375,2.382372,808000
1983-10-27,5.109375,5.140625,4.9375,4.953125,2.309515,2366400
1983-10-28,4.953125,4.984375,4.890625,4.953125,2.309515,1020800
1983-10-31,4.953125,4.953125,4.84375,4.890625,2.280373,2611200
1983-11-1,4.890625,4.921875,4.84375,4.875,2.273086,3066400
1983-11-2,4.90625,5.109375,4.90625,5.09375,2.375087,2856000
1983-11-3,5.09375,5.140625,5.078125,5.078125,2.3678,1344000
1983-11-4,5.078125,5.21875,5.03125,5.21875,2.433369,1184000
1983-11-7,5.28125,5.4375,5.28125,5.40625,2.520795,2104800
1983-11-8,5.40625,5.40625,5.28125,5.3125,2.477083,1619200
1983-11-9,5.3125,5.4375,5.296875,5.375,2.506224,1207200
1983-11-10,5.40625,5.46875,5.40625,5.4375,2.535367,1102400
1983-11-11,5.4375,5.515625,5.4375,5.5,2.56451,888800
1983-11-14,5.5,5.546875,5.4375,5.453125,2.542653,1722400
1983-11-15,5.4375,5.4375,5.265625,5.34375,2.491653,1552800
1983-11-16,5.34375,5.390625,5.3125,5.34375,2.491653,1009600
1983-11-17,5.34375,5.484375,5.296875,5.46875,2.549939,3701600
1983-11-18,5.4375,5.4375,5.34375,5.40625,2.520795,1098400
1983-11-21,5.40625,5.5,5.3125,5.5,2.56451,3096000
1983-11-22,5.5,5.53125,5.46875,5.5,2.56451,2688800
1983-11-23,5.5,5.5,5.453125,5.484375,2.557224,1944800
1983-11-25,5.5,5.546875,5.5,5.546875,2.586367,1280800
1983-11-28,5.546875,5.546875,5.46875,5.484375,2.557224,1642400
1983-11-29,5.484375,5.546875,5.484375,5.546875,2.586367,1155200
1983-11-30,5.546875,5.625,5.515625,5.59375,2.608223,2271200
1983-12-1,5.59375,5.640625,5.546875,5.5625,2.593651,1651200
1983-12-2,5.5625,5.6875,5.546875,5.671875,2.64465,1451200
1983-12-5,5.671875,5.8125,5.625,5.765625,2.688363,2247200
1983-12-6,5.796875,5.875,5.796875,5.796875,2.702935,2259200
1983-12-7,5.796875,5.96875,5.796875,5.96875,2.783076,3550400
1983-12-8,5.96875,6.09375,5.9375,6.015625,2.804933,4588800
1983-12-9,5.96875,5.96875,5.90625,5.9375,2.768504,2382400
1983-12-12,5.9375,5.9375,5.828125,5.859375,2.732076,1173600
1983-12-13,5.859375,6,5.84375,5.96875,2.783076,2517600
1983-12-14,5.96875,6,5.921875,5.9375,2.768504,1179200
1983-12-15,5.9375,5.953125,5.921875,5.9375,2.768504,2280800
1983-12-16,5.90625,5.90625,5.796875,5.875,2.739362,2064800
1983-12-19,5.875,6.03125,5.875,5.96875,2.783076,1256800
1983-12-20,5.96875,6.03125,5.921875,5.953125,2.77579,1276000
1983-12-21,5.953125,6.015625,5.890625,5.984375,2.790362,2216000
1983-12-22,6,6.0625,6,6.046875,2.819503,2510400
1983-12-23,6.046875,6.046875,6.015625,6.03125,2.812218,1348800
1983-12-27,6.03125,6.0625,6.015625,6.0625,2.826787,880000
1983-12-28,6.0625,6.0625,5.921875,5.921875,2.761218,794400
1983-12-29,5.921875,5.953125,5.890625,5.921875,2.761218,872000
1983-12-30,5.921875,5.96875,5.890625,5.90625,2.753933,669600
1984-1-3,5.890625,5.890625,5.734375,5.734375,2.673794,1042400
1984-1-4,5.75,6.09375,5.75,6.0625,2.826787,2516000
1984-1-5,6.09375,6.234375,6.09375,6.125,2.855931,3994400
1984-1-6,6.125,6.125,6.046875,6.078125,2.834075,1853600
1984-1-9,6.078125,6.1875,6.0625,6.140625,2.863217,2581600
1984-1-10,6.140625,6.265625,6.109375,6.171875,2.877787,2710400
1984-1-11,6.171875,6.21875,6.125,6.171875,2.877787,1858400
1984-1-12,6.171875,6.3125,6.171875,6.265625,2.9215,2403200
1984-1-13,6.265625,6.34375,6.25,6.296875,2.93607,3139200
1984-1-16,6.296875,6.296875,6.15625,6.21875,2.921394,3152000
1984-1-17,6.21875,6.234375,6.171875,6.21875,2.921394,1148000
1984-1-18,6.21875,6.234375,6.015625,6.15625,2.892033,4591200
1984-1-19,6.15625,6.1875,6.015625,6.015625,2.825972,2153600
1984-1-20,6.015625,6.109375,5.90625,6.09375,2.862672,4487200
1984-1-23,6.09375,6.171875,6.03125,6.109375,2.870012,2400800
1984-1-24,6.109375,6.21875,6.109375,6.125,2.877352,3474400
1984-1-25,6.140625,6.25,6.140625,6.140625,2.884693,3543200
1984-1-26,6.140625,6.265625,6.109375,6.140625,2.884693,2643200
1984-1-27,6.140625,6.140625,6.046875,6.125,2.877352,1770400
1984-1-30,6.125,6.140625,5.953125,5.96875,2.803951,1537600
1984-1-31,5.96875,6.09375,5.953125,6.046875,2.840652,1294400
1984-2-1,6.046875,6.125,5.921875,5.921875,2.781931,2438400
1984-2-2,5.9375,6.09375,5.9375,6.078125,2.855332,2800000
1984-2-3,6.078125,6.09375,5.9375,5.9375,2.78927,2480800
1984-2-6,5.90625,5.90625,5.78125,5.828125,2.73789,1816800
1984-2-7,5.828125,5.875,5.703125,5.875,2.759908,3761600
1984-2-8,5.875,5.875,5.609375,5.65625,2.657147,4138400
1984-2-9,5.65625,5.734375,5.59375,5.59375,2.627786,3448000
1984-2-10,5.59375,5.65625,5.59375,5.609375,2.635127,1344000
1984-2-13,5.609375,5.65625,5.5625,5.640625,2.649807,1903200
1984-2-14,5.640625,5.78125,5.640625,5.78125,2.715868,1441600
1984-2-15,5.78125,5.875,5.734375,5.75,2.70119,3499200
1984-2-16,5.75,5.765625,5.703125,5.765625,2.708528,932000
1984-2-17,5.765625,5.765625,5.640625,5.640625,2.649807,1169600
1984-2-21,5.640625,5.671875,5.546875,5.5625,2.613107,549600
1984-2-22,5.5625,5.671875,5.546875,5.609375,2.635127,1625600
1984-2-23,5.609375,5.6875,5.578125,5.65625,2.657147,2625600
1984-2-24,5.65625,5.875,5.625,5.875,2.759908,2709600
1984-2-27,5.84375,5.84375,5.75,5.796875,2.723209,1388800
1984-2-28,5.78125,5.78125,5.578125,5.640625,2.649807,1858400
1984-2-29,5.640625,5.71875,5.625,5.671875,2.664487,1298400
1984-3-1,5.671875,5.734375,5.578125,5.578125,2.620446,1680800
1984-3-2,5.578125,5.71875,5.578125,5.671875,2.664487,1371200
1984-3-5,5.671875,5.6875,5.625,5.640625,2.649807,1443200
1984-3-6,5.640625,5.8125,5.640625,5.765625,2.708528,1369600
1984-3-7,5.765625,5.78125,5.71875,5.765625,2.708528,1364000
1984-3-8,5.75,5.75,5.6875,5.703125,2.679168,1834400
1984-3-9,5.703125,5.71875,5.65625,5.6875,2.671826,1324000
1984-3-12,5.71875,6.09375,5.71875,6.0625,2.847992,3299200
1984-3-13,6.0625,6.109375,6.03125,6.03125,2.833309,2577600
1984-3-14,6.03125,6.1875,6.03125,6.125,2.877352,3114400
1984-3-15,6.125,6.140625,6.03125,6.046875,2.840652,1132800
1984-3-16,6.125,6.234375,6.125,6.1875,2.906712,5571200
1984-3-19,6.1875,6.21875,6.125,6.21875,2.921394,1404000
1984-3-20,6.21875,6.25,6.203125,6.25,2.936073,2974400
1984-3-21,6.25,6.296875,6.203125,6.265625,2.943414,1928800
1984-3-22,6.234375,6.234375,6.09375,6.140625,2.884693,1688800
1984-3-23,6.140625,6.171875,6.078125,6.171875,2.899373,2867200
1984-3-26,6.203125,6.34375,6.203125,6.265625,2.943414,4644000
1984-3-27,6.265625,6.296875,6.234375,6.25,2.936073,1434400
1984-3-28,6.25,6.5625,6.234375,6.5625,3.082877,4538400
1984-3-29,6.5625,6.59375,6.5,6.578125,3.090219,2960000
1984-3-30,6.5625,6.5625,6.359375,6.40625,3.009477,1508800
1984-4-2,6.40625,6.453125,6.3125,6.40625,3.009477,1817600
1984-4-3,6.40625,6.40625,6.34375,6.359375,2.987454,1687200
1984-4-4,6.375,6.453125,6.375,6.421875,3.016817,934400
1984-4-5,6.421875,6.4375,6.328125,6.328125,2.972774,1296000
1984-4-6,6.328125,6.4375,6.328125,6.40625,3.009477,2636800
1984-4-9,6.40625,6.40625,6.203125,6.203125,2.914053,2318400
1984-4-10,6.203125,6.328125,6.203125,6.265625,2.943414,2069600
1984-4-11,6.265625,6.296875,5.75,5.75,2.70119,10356800
1984-4-12,5.75,5.859375,5.609375,5.859375,2.75257,12210400
1984-4-13,5.859375,5.921875,5.6875,5.75,2.70119,4112000
1984-4-16,5.71875,5.71875,5.65625,5.71875,2.708592,1592000
1984-4-17,5.71875,5.84375,5.71875,5.828125,2.760394,2934400
1984-4-18,5.828125,5.875,5.8125,5.828125,2.760394,1533600
1984-4-19,5.828125,5.90625,5.828125,5.859375,2.775196,2348000
1984-4-23,5.875,5.9375,5.875,5.875,2.782596,1366400
1984-4-24,5.875,6.046875,5.875,6,2.8418,2441600
1984-4-25,6,6.140625,6,6.140625,2.908405,3027200
1984-4-26,6.140625,6.1875,6.109375,6.109375,2.893604,3445600
1984-4-27,6.109375,6.109375,5.921875,5.921875,2.804797,1456000
1984-4-30,5.921875,5.9375,5.796875,5.875,2.782596,3899200
1984-5-1,5.875,5.90625,5.78125,5.8125,2.752995,1900000
1984-5-2,5.8125,5.828125,5.765625,5.796875,2.745594,2726400
1984-5-3,5.796875,5.796875,5.71875,5.75,2.723393,1508800
1984-5-4,5.75,5.8125,5.71875,5.75,2.723393,3210400
1984-5-7,5.765625,5.828125,5.765625,5.8125,2.752995,1585600
1984-5-8,5.8125,5.921875,5.8125,5.921875,2.804797,2069600
1984-5-9,5.921875,5.921875,5.828125,5.84375,2.767796,1445600
1984-5-10,5.84375,5.90625,5.796875,5.84375,2.767796,2415200
1984-5-11,5.84375,5.84375,5.703125,5.75,2.723393,1990400
1984-5-14,5.75,5.75,5.640625,5.640625,2.671587,2040800
1984-5-15,5.640625,5.671875,5.578125,5.640625,2.671587,3180800
1984-5-16,5.640625,5.671875,5.59375,5.640625,2.671587,2017600
1984-5-17,5.59375,5.59375,5.484375,5.546875,2.627186,2908000
1984-5-18,5.546875,5.578125,5.5,5.546875,2.627186,2035200
1984-5-21,5.546875,5.546875,5.34375,5.34375,2.530979,1826400
1984-5-22,5.3125,5.3125,5.1875,5.203125,2.464374,3040800
1984-5-23,5.203125,5.25,5.1875,5.203125,2.464374,2128800
1984-5-24,5.203125,5.234375,5.0625,5.125,2.427372,1597600
1984-5-25,5.125,5.203125,5.0625,5.109375,2.41997,1345600
1984-5-29,5.109375,5.15625,4.9375,4.984375,2.360765,965600
1984-5-30,4.984375,5.125,4.90625,5.078125,2.405171,2218400
1984-5-31,5.078125,5.109375,5,5.09375,2.41257,1207200
1984-6-1,5.125,5.21875,5.125,5.21875,2.471774,1341600
1984-6-4,5.234375,5.328125,5.234375,5.3125,2.516176,2378400
1984-6-5,5.3125,5.359375,5.296875,5.359375,2.538378,1889600
1984-6-6,5.359375,5.390625,5.28125,5.3125,2.516176,1771200
1984-6-7,5.3125,5.3125,5.171875,5.1875,2.456974,3600000
1984-6-8,5.1875,5.1875,5,5,2.368168,1892000
1984-6-11,5,5.046875,4.953125,4.953125,2.345966,2770400
1984-6-12,4.953125,4.984375,4.890625,4.890625,2.316363,2779200
1984-6-13,4.890625,4.9375,4.875,4.90625,2.323764,1693600
1984-6-14,4.90625,4.953125,4.859375,4.921875,2.331164,813600
1984-6-15,4.921875,5,4.875,4.875,2.308964,2522400
1984-6-18,4.875,4.90625,4.8125,4.90625,2.323764,4403200
1984-6-19,4.90625,4.9375,4.84375,4.875,2.308964,1071200
1984-6-20,4.859375,4.859375,4.71875,4.796875,2.27196,2067200
1984-6-21,4.796875,4.890625,4.765625,4.84375,2.294162,3048800
1984-6-22,4.84375,4.859375,4.703125,4.78125,2.26456,1876000
1984-6-25,4.78125,4.78125,4.609375,4.625,2.190554,3448000
1984-6-26,4.625,4.640625,4.5,4.5,2.131351,4860000
1984-6-27,4.5,4.5625,4.40625,4.453125,2.109148,3037600
1984-6-28,4.453125,4.671875,4.4375,4.625,2.190554,1780000
1984-6-29,4.65625,4.734375,4.65625,4.6875,2.220157,1584800
1984-7-2,4.6875,4.734375,4.578125,4.609375,2.183155,1837600
1984-7-3,4.609375,4.6875,4.609375,4.6875,2.220157,811200
1984-7-5,4.6875,4.75,4.65625,4.671875,2.212756,1312800
1984-7-6,4.671875,4.671875,4.609375,4.609375,2.183155,1331200
1984-7-9,4.609375,4.8125,4.515625,4.8125,2.27936,1192000
1984-7-10,4.8125,4.8125,4.703125,4.75,2.249757,1372800
1984-7-11,4.71875,4.71875,4.640625,4.640625,2.197955,670400
1984-7-12,4.640625,4.671875,4.609375,4.625,2.190554,1059200
1984-7-13,4.625,4.671875,4.625,4.65625,2.205355,1077600
1984-7-16,4.65625,4.71875,4.59375,4.703125,2.250213,1416000
1984-7-17,4.6875,4.6875,4.5625,4.5625,2.18293,840800
1984-7-18,4.5625,4.65625,4.5,4.546875,2.175454,628000
1984-7-19,4.546875,4.5625,4.5,4.515625,2.160503,516000
1984-7-20,4.515625,4.515625,4.28125,4.3125,2.063317,1646400
1984-7-23,4.3125,4.34375,4.21875,4.34375,2.078269,2009600
1984-7-24,4.34375,4.40625,4.265625,4.28125,2.048366,818400
1984-7-25,4.28125,4.34375,4.234375,4.234375,2.025939,2826400
1984-7-26,4.234375,4.28125,4.1875,4.265625,2.040891,5225600
1984-7-27,4.265625,4.28125,4.234375,4.28125,2.048366,1864000
1984-7-30,4.28125,4.3125,4.234375,4.234375,2.025939,1176000
1984-7-31,4.234375,4.328125,4.234375,4.296875,2.055842,1247200
1984-8-1,4.34375,4.46875,4.34375,4.453125,2.130599,1666400
1984-8-2,4.484375,4.796875,4.484375,4.78125,2.287592,4544800
1984-8-3,4.859375,5.03125,4.859375,4.875,2.332448,5188800
1984-8-6,4.875,4.96875,4.765625,4.8125,2.302542,2106400
1984-8-7,4.8125,4.828125,4.625,4.625,2.212833,1888000
1984-8-8,4.625,4.671875,4.375,4.484375,2.145551,1268800
1984-8-9,4.484375,4.90625,4.484375,4.859375,2.324971,3132800
1984-8-10,4.859375,5.015625,4.84375,4.875,2.332448,2259200
1984-8-13,4.875,4.890625,4.796875,4.875,2.332448,1017600
1984-8-14,4.875,4.921875,4.71875,4.734375,2.265163,1219200
1984-8-15,4.734375,4.796875,4.6875,4.703125,2.250213,1451200
1984-8-16,4.703125,4.828125,4.671875,4.796875,2.295065,1846400
1984-8-17,4.796875,4.859375,4.71875,4.75,2.27264,712000
1984-8-20,4.765625,4.828125,4.765625,4.828125,2.310019,869600
1984-8-21,4.84375,4.921875,4.84375,4.90625,2.347398,2092000
1984-8-22,4.90625,4.953125,4.875,4.90625,2.347398,2405600
1984-8-23,4.90625,4.9375,4.875,4.890625,2.339922,928000
1984-8-24,4.890625,4.90625,4.84375,4.875,2.332448,586400
1984-8-27,4.875,5,4.859375,5,2.392253,617600
1984-8-28,5,5,4.890625,4.9375,2.36235,993600
1984-8-29,4.9375,4.9375,4.859375,4.859375,2.324971,2697600
1984-8-30,4.859375,4.90625,4.84375,4.859375,2.324971,813600
1984-8-31,4.859375,4.890625,4.84375,4.859375,2.324971,494400
1984-9-4,4.875,4.921875,4.875,4.90625,2.347398,712800
1984-9-5,4.875,4.875,4.765625,4.78125,2.287592,1655200
1984-9-6,4.78125,4.78125,4.75,4.78125,2.287592,1716800
1984-9-7,4.78125,4.78125,4.59375,4.609375,2.205358,1919200
1984-9-10,4.609375,4.640625,4.515625,4.625,2.212833,1652000
1984-9-11,4.625,4.71875,4.625,4.65625,2.227787,1115200
1984-9-12,4.65625,4.8125,4.65625,4.8125,2.302542,972000
1984-9-13,4.8125,4.921875,4.796875,4.921875,2.354873,1099200
1984-9-14,4.34375,4.34375,4.25,4.3125,2.063317,13056000
1984-9-17,4.328125,4.390625,4.328125,4.34375,2.078269,4433600
1984-9-18,4.34375,4.34375,4.296875,4.3125,2.063317,3052000
1984-9-19,4.3125,4.328125,4.25,4.25,2.033415,4512000
1984-9-20,4.25,4.296875,4.234375,4.28125,2.048366,4232800
1984-9-21,4.28125,4.546875,4.28125,4.34375,2.078269,6680800
1984-9-24,4.359375,4.453125,4.359375,4.4375,2.123124,1770400
1984-9-25,4.4375,4.484375,4.390625,4.390625,2.100696,2055200
1984-9-26,4.390625,4.46875,4.390625,4.421875,2.115647,1481600
1984-9-27,4.4375,4.46875,4.4375,4.453125,2.130599,1174400
1984-9-28,4.453125,4.453125,4.328125,4.375,2.093221,1941600
1984-10-1,4.359375,4.359375,4.3125,4.34375,2.078269,1498400
1984-10-2,4.34375,4.375,4.3125,4.34375,2.078269,1946400
1984-10-3,4.328125,4.328125,4.28125,4.296875,2.055842,1876000
1984-10-4,4.296875,4.3125,4.21875,4.234375,2.025939,4064000
1984-10-5,4.234375,4.25,3.890625,3.953125,1.891375,8416000
1984-10-8,3.9375,3.9375,3.828125,3.90625,1.868948,3567200
1984-10-9,3.90625,3.9375,3.828125,3.84375,1.839044,3687200
1984-10-10,3.84375,4.109375,3.625,3.8125,1.824092,5532800
1984-10-11,3.875,4.015625,3.875,3.9375,1.883899,5710400
1984-10-12,3.9375,3.96875,3.828125,3.859375,1.84652,4603200
1984-10-15,3.859375,3.90625,3.84375,3.859375,1.84652,2568800
1984-10-16,3.859375,3.859375,3.75,3.765625,1.808992,3094400
1984-10-17,3.765625,3.765625,3.65625,3.71875,1.786474,3480800
1984-10-18,3.71875,4,3.671875,4,1.921584,5104800
1984-10-19,4,4.21875,3.96875,4.015625,1.929091,2078400
1984-10-22,4.015625,4.046875,3.96875,3.984375,1.914079,1824800
1984-10-23,3.984375,4.015625,3.96875,4.015625,1.929091,1612800
1984-10-24,4.015625,4.109375,4,4.09375,1.966621,2892000
1984-10-25,4.09375,4.125,3.953125,3.96875,1.906571,2245600
1984-10-26,3.96875,3.96875,3.828125,3.875,1.861534,4584800
1984-10-29,3.875,3.90625,3.84375,3.875,1.861534,1700000
1984-10-30,3.859375,3.859375,3.8125,3.84375,1.846522,1486400
1984-10-31,3.84375,3.875,3.828125,3.875,1.861534,1008000
1984-11-1,3.875,3.90625,3.84375,3.859375,1.85403,2469600
1984-11-2,3.875,4.046875,3.875,3.984375,1.914079,3514400
1984-11-5,3.984375,4.09375,3.984375,4.09375,1.966621,3049600
1984-11-6,4.09375,4.171875,4.078125,4.171875,2.004153,4427200
1984-11-7,4.171875,4.25,4.140625,4.21875,2.026671,2608800
1984-11-8,4.21875,4.28125,4.203125,4.21875,2.026671,2616000
1984-11-9,4.21875,4.265625,4.171875,4.171875,2.004153,880000
1984-11-12,4.171875,4.203125,4.140625,4.171875,2.004153,898400
1984-11-13,4.171875,4.203125,4.140625,4.15625,1.996646,929600
1984-11-14,4.15625,4.171875,4.078125,4.140625,1.98914,1168000
1984-11-15,4.109375,4.109375,4.03125,4.0625,1.95161,1718400
1984-11-16,4.0625,4.09375,4.015625,4.015625,1.929091,1070400
1984-11-19,4.015625,4.03125,3.921875,3.921875,1.884053,1232000
1984-11-20,3.921875,3.953125,3.90625,3.921875,1.884053,1059200
1984-11-21,3.90625,3.90625,3.796875,3.859375,1.85403,2195200
1984-11-23,3.859375,3.875,3.84375,3.859375,1.85403,2404000
1984-11-26,3.859375,3.9375,3.828125,3.890625,1.869041,2872000
1984-11-27,3.890625,3.984375,3.890625,3.953125,1.899065,1268800
1984-11-28,3.953125,3.96875,3.859375,3.890625,1.869041,1335200
1984-11-29,3.890625,3.9375,3.859375,3.875,1.861534,1757600
1984-11-30,3.875,3.890625,3.8125,3.859375,1.85403,1695200
1984-12-3,3.859375,3.859375,3.765625,3.796875,1.824004,1809600
1984-12-4,3.796875,3.84375,3.78125,3.796875,1.824004,1556000
1984-12-5,3.796875,3.8125,3.703125,3.734375,1.79398,1295200
1984-12-6,3.734375,3.828125,3.703125,3.828125,1.839017,2182400
1984-12-7,3.828125,3.828125,3.765625,3.78125,1.816498,981600
